Start;Stop;;;;
51,525;51,55;33;150;63;146
51,5375;51,5625;33;160;53;157
51,55;51,575;53;169;51;167
51,5625;51,5875;84;178;84;168
51,575;51,6;136;191;131;169
51,5875;51,6125;157;187;153;185
51,6;51,625;129;185;132;186
51,6125;51,6375;101;184;122;172
51,625;51,65;66;176;108;165
51,6375;51,6625;44;171;74;155
51,65;51,675;54;175;73;150
51,6625;51,6875;62;176;87;171
51,675;51,7;67;172;89;174
51,6875;51,7125;66;164;83;167
51,7;51,725;51;169;79;162
51,7125;51,7375;61;174;93;173
51,725;51,75;82;179;100;185
51,7375;51,7625;86;183;100;178
51,75;51,775;79;171;98;175
51,7625;51,7875;61;165;83;165
51,775;51,8;56;165;70;164
51,7875;51,8125;60;154;69;156
51,8;51,825;61;153;69;137
51,8125;51,8375;65;158;68;144
51,825;51,85;63;162;84;152
51,8375;51,8625;56;156;90;138
51,85;51,875;56;152;81;132
51,8625;51,8875;64;141;78;130
51,875;51,9;77;133;75;132
51,8875;51,9125;80;151;75;143
51,9;51,925;71;166;71;147
51,9125;51,9375;73;172;87;143
51,925;51,95;74;168;97;143
51,9375;51,9625;75;157;75;149
51,95;51,975;81;158;75;149
51,9625;51,9875;80;139;77;143
51,975;52;51;78;49;88
51,9875;52,0125;51;124;57;124
52;52,025;57;210;68;211
52,0125;52,0375;37;173;43;174
52,025;52,05;31;105;34;120
52,0375;52,0625;41;129;41;131
52,05;52,075;47;195;43;185
52,0625;52,0875;41;166;39;188
52,075;52,1;35;94;35;129
52,0875;52,1125;31;65;31;94
52,1;52,125;31;69;31;89
52,1125;52,1375;31;65;31;65
52,125;52,15;31;48;31;54
52,1375;52,1625;31;45;31;51
52,15;52,175;31;41;31;43
52,1625;52,1875;32;52;33;44
52,175;52,2;26;67;26;52
52,1875;52,2125;32;104;27;87
52,2;52,225;47;156;36;116
52,2125;52,2375;45;167;41;129
52,225;52,25;41;153;34;151
52,2375;52,2625;49;153;36;157
52,25;52,275;52;156;51;145
52,2625;52,2875;43;137;49;143
52,275;52,3;46;137;53;142
52,2875;52,3125;58;160;57;140
52,3;52,325;52;152;50;146
52,3125;52,3375;92;158;90;157
52,325;52,35;151;190;145;182
52,3375;52,3625;146;185;152;180
52,35;52,375;137;171;147;159
52,3625;52,3875;134;163;133;150
52,375;52,4;136;159;130;155
52,3875;52,4125;139;158;139;163
52,4;52,425;135;156;141;170
52,4125;52,4375;131;166;131;168
52,425;52,45;123;161;129;168
52,4375;52,4625;124;156;130;159
52,45;52,475;113;161;120;149
52,4625;52,4875;106;149;114;150
52,475;52,5;97;136;99;145
52,4875;52,5125;96;133;96;146
52,5;52,525;97;142;107;158
52,5125;52,5375;80;151;103;156
52,525;52,55;73;146;87;146
52,5375;52,5625;68;136;72;130
52,55;52,575;63;139;65;135
52,5625;52,5875;55;136;63;154
52,575;52,6;53;123;59;141
52,5875;52,6125;47;124;53;128
52,6;52,625;39;125;51;128
52,6125;52,6375;40;126;47;130
52,625;52,65;41;119;44;126
52,6375;52,6625;40;119;43;126
52,65;52,675;34;112;38;119
52,6625;52,6875;37;96;35;109
52,675;52,7;37;109;35;117
52,6875;52,7125;33;115;35;117
52,7;52,725;35;107;39;109
52,7125;52,7375;35;112;37;116
52,725;52,75;31;119;35;123
52,7375;52,7625;31;134;37;136
52,75;52,775;38;131;35;131
52,7625;52,7875;56;131;49;128
52,775;52,8;60;167;57;152
52,7875;52,8125;50;172;49;164
52,8;52,825;47;146;43;160
52,8125;52,8375;48;118;42;125
52,825;52,85;49;94;49;100
52,8375;52,8625;44;90;46;100
52,85;52,875;44;94;43;102
52,8625;52,8875;48;103;46;105
52,875;52,9;43;119;47;107
52,8875;52,9125;47;110;49;109
52,9;52,925;49;105;49;100
52,9125;52,9375;47;105;45;93
52,925;52,95;55;107;47;102
52,9375;52,9625;52;131;49;115
52,95;52,975;51;129;49;132
52,9625;52,9875;51;94;45;124
52,975;53;43;91;45;106
52,9875;53,0125;38;109;51;123
53;53,025;41;111;47;135
53,0125;53,0375;40;111;50;139
53,025;53,05;41;103;53;132
53,0375;53,0625;39;103;46;119
53,05;53,075;35;95;49;105
53,0625;53,0875;32;90;44;101
53,075;53,1;78;132;70;138
53,0875;53,1125;131;180;105;170
53,1;53,125;78;152;67;147
53,1125;53,1375;26;139;41;145
53,125;53,15;41;169;63;168
53,1375;53,1625;48;171;74;165
53,15;53,175;41;175;56;158
53,1625;53,1875;43;166;53;156
53,175;53,2;81;168;94;166
53,1875;53,2125;114;176;132;168
53,2;53,225;131;182;150;170
53,2125;53,2375;122;183;150;176
53,225;53,25;114;180;139;172
53,2375;53,2625;95;179;116;161
53,25;53,275;72;172;92;155
53,2625;53,2875;84;171;102;156
53,275;53,3;91;167;92;161
53,2875;53,3125;116;161;91;165
53,3;53,325;99;160;98;155
53,3125;53,3375;65;161;73;149
53,325;53,35;72;158;64;149
53,3375;53,3625;65;163;62;147
53,35;53,375;78;154;71;145
53,3625;53,3875;83;144;69;140
53,375;53,4;58;157;50;141
53,3875;53,4125;64;158;38;151
53,4;53,425;55;152;29;147
53,4125;53,4375;45;148;28;141
53,425;53,45;47;142;29;138
53,4375;53,4625;38;142;24;128
53,45;53,475;38;145;22;128
53,4625;53,4875;32;145;24;138
53,475;53,5;25;139;26;127
53,4875;53,5125;29;126;27;116
53,5;53,525;70;161;64;154
53,5125;53,5375;134;218;104;202
53,525;53,55;139;214;106;205
53,5375;53,5625;89;191;81;188
53,55;53,575;66;188;60;182
53,5625;53,5875;72;198;68;181
53,575;53,6;114;215;123;194
53,5875;53,6125;154;238;150;218
53,6;53,625;146;228;127;214
53,6125;53,6375;135;200;112;188
53,625;53,65;111;184;113;170
53,6375;53,6625;110;170;106;173
53,65;53,675;99;177;70;159
53,6625;53,6875;91;173;67;136
53,675;53,7;91;153;84;144
53,6875;53,7125;80;143;84;153
53,7;53,725;97;145;81;156
53,7125;53,7375;90;160;68;150
53,725;53,75;69;160;44;148
53,7375;53,7625;92;151;82;154
53,75;53,775;104;152;94;154
53,7625;53,7875;93;158;65;150
53,775;53,8;89;155;67;148
53,7875;53,8125;57;159;45;138
53,8;53,825;34;164;32;140
53,8125;53,8375;34;152;30;147
53,825;53,85;36;157;36;154
53,8375;53,8625;58;169;52;153
53,85;53,875;119;188;103;168
53,8625;53,8875;157;198;156;200
53,875;53,9;152;181;154;187
53,8875;53,9125;138;161;136;153
53,9;53,925;127;153;131;147
53,9125;53,9375;138;160;136;153
53,925;53,95;137;156;134;157
53,9375;53,9625;137;163;126;167
53,95;53,975;141;170;123;159
53,9625;53,9875;129;162;119;150
53,975;54;117;159;108;145
53,9875;54,0125;110;151;106;145
54;54,025;112;150;102;145
54,0125;54,0375;106;143;93;127
54,025;54,05;101;144;97;132
54,0375;54,0625;119;162;107;157
54,05;54,075;130;166;96;162
54,0625;54,0875;111;163;79;156
54,075;54,1;93;159;86;150
54,0875;54,1125;89;167;86;157
54,1;54,125;84;170;68;163
54,1125;54,1375;87;162;80;151
54,125;54,15;89;158;95;146
54,1375;54,1625;94;165;80;143
54,15;54,175;121;176;84;150
54,1625;54,1875;119;173;70;156
54,175;54,2;85;167;43;149
54,1875;54,2125;60;165;45;145
54,2;54,225;55;162;46;143
54,2125;54,2375;58;168;46;145
54,225;54,25;62;181;48;148
54,2375;54,2625;63;169;46;141
54,25;54,275;45;116;41;106
54,2625;54,2875;31;63;32;63
54,275;54,3;31;56;31;60
54,2875;54,3125;35;83;33;81
54,3;54,325;39;93;37;91
54,3125;54,3375;52;107;61;114
54,325;54,35;59;146;67;152
54,3375;54,3625;51;149;55;152
54,35;54,375;43;139;85;141
54,3625;54,3875;40;137;126;142
54,375;54,4;45;141;124;145
54,3875;54,4125;92;158;112;158
54,4;54,425;101;159;94;153
54,4125;54,4375;51;143;68;139
54,425;54,45;73;147;81;145
54,4375;54,4625;85;142;83;138
54,45;54,475;52;118;58;118
54,4625;54,4875;35;105;45;106
54,475;54,5;31;98;36;104
54,4875;54,5125;28;86;32;107
54,5;54,525;31;97;35;113
54,5125;54,5375;31;109;37;107
54,525;54,55;28;93;35;97
54,5375;54,5625;27;71;45;109
54,55;54,575;27;64;41;95
54,5625;54,5875;27;63;29;67
54,575;54,6;28;58;34;74
54,5875;54,6125;27;53;37;69
54,6;54,625;27;64;35;67
54,6125;54,6375;28;77;29;80
54,625;54,65;30;79;30;91
54,6375;54,6625;33;102;37;113
54,65;54,675;51;137;55;133
54,6625;54,6875;69;160;78;148
54,675;54,7;53;147;66;149
54,6875;54,7125;37;122;48;144
54,7;54,725;36;120;47;139
54,7125;54,7375;30;112;39;116
54,725;54,75;33;108;36;112
54,7375;54,7625;59;140;60;138
54,75;54,775;91;155;112;151
54,7625;54,7875;117;143;141;143
54,775;54,8;130;142;142;142
54,7875;54,8125;142;156;146;154
54,8;54,825;159;170;157;164
54,8125;54,8375;143;169;151;158
54,825;54,85;141;169;139;151
54,8375;54,8625;153;168;148;156
54,85;54,875;140;168;133;158
54,8625;54,8875;119;163;115;150
54,875;54,9;94;160;113;150
54,8875;54,9125;105;164;123;161
54,9;54,925;114;168;126;170
54,9125;54,9375;97;168;116;166
54,925;54,95;82;165;114;155
54,9375;54,9625;90;168;132;155
54,95;54,975;96;166;130;155
54,9625;54,9875;76;161;97;157
54,975;55;63;164;79;159
54,9875;55,0125;53;164;67;155
55;55,025;51;158;68;154
55,0125;55,0375;52;159;66;159
55,025;55,05;50;158;58;158
55,0375;55,0625;43;163;56;150
55,05;55,075;44;165;49;158
55,0625;55,0875;51;161;54;163
55,075;55,1;53;157;67;160
55,0875;55,1125;41;147;58;155
55,1;55,125;41;145;48;151
55,1125;55,1375;41;152;37;146
55,125;55,15;55;170;43;157
55,1375;55,1625;111;172;101;166
55,15;55,175;144;150;144;151
55,1625;55,1875;143;142;143;142
55,175;55,2;147;146;144;146
55,1875;55,2125;161;160;159;160
55,2;55,225;164;168;161;163
55,2125;55,2375;158;165;155;159
55,225;55,25;162;165;163;165
55,2375;55,2625;166;166;164;164
55,25;55,275;159;166;153;160
55,2625;55,2875;144;166;143;160
55,275;55,3;125;164;135;153
55,2875;55,3125;111;166;115;150
55,3;55,325;125;168;117;156
55,3125;55,3375;140;166;142;153
55,325;55,35;133;162;146;151
55,3375;55,3625;127;164;139;154
55,35;55,375;122;167;133;158
55,3625;55,3875;114;168;126;162
55,375;55,4;100;161;111;160
55,3875;55,4125;86;159;94;161
55,4;55,425;96;167;109;166
55,4125;55,4375;120;166;120;163
55,425;55,45;102;159;98;149
55,4375;55,4625;87;158;97;149
55,45;55,475;77;155;91;157
55,4625;55,4875;76;153;75;154
55,475;55,5;76;161;68;161
55,4875;55,5125;61;157;63;167
55,5;55,525;56;151;62;155
55,5125;55,5375;98;165;95;163
55,525;55,55;146;162;137;162
55,5375;55,5625;141;142;142;142
55,55;55,575;140;140;140;140
55,5625;55,5875;153;157;143;145
55,575;55,6;169;172;153;159
55,5875;55,6125;170;172;158;165
55,6;55,625;167;172;155;163
55,6125;55,6375;155;160;144;159
55,625;55,65;148;157;141;156
55,6375;55,6625;155;165;143;154
55,65;55,675;155;163;143;152
55,6625;55,6875;143;163;140;156
55,675;55,7;146;161;138;156
55,6875;55,7125;146;163;144;158
55,7;55,725;139;176;142;169
55,7125;55,7375;147;176;147;172
55,725;55,75;147;168;138;159
55,7375;55,7625;119;145;109;152
55,75;55,775;105;140;99;162
55,7625;55,7875;131;167;122;170
55,775;55,8;157;173;151;170
55,7875;55,8125;140;168;137;158
55,8;55,825;106;148;99;132
55,8125;55,8375;101;150;88;149
55,825;55,85;109;185;109;178
55,8375;55,8625;111;186;110;180
55,85;55,875;110;177;102;174
55,8625;55,8875;111;173;100;171
55,875;55,9;111;170;93;184
55,8875;55,9125;110;177;90;183
55,9;55,925;118;175;103;171
55,9125;55,9375;135;179;127;174
55,925;55,95;150;196;145;186
55,9375;55,9625;132;183;129;181
55,95;55,975;125;172;99;168
55,9625;55,9875;95;132;74;129
55,975;56;37;106;36;117
55,9875;56,0125;34;138;30;152
56;56,025;46;154;42;152
56,0125;56,0375;47;161;45;150
56,025;56,05;62;160;50;155
56,0375;56,0625;95;159;81;155
56,05;56,075;97;169;95;152
56,0625;56,0875;97;176;99;154
56,075;56,1;97;142;91;138
56,0875;56,1125;71;103;70;102
56,1;56,125;92;124;90;119
56,1125;56,1375;113;166;93;158
56,125;56,15;72;158;57;136
56,1375;56,1625;47;130;52;113
56,15;56,175;61;128;56;126
56,1625;56,1875;61;126;59;124
56,175;56,2;51;118;64;116
56,1875;56,2125;47;132;63;106
56,2;56,225;49;145;64;113
56,2125;56,2375;52;148;65;131
56,225;56,25;49;140;67;129
56,2375;56,2625;45;134;43;138
56,25;56,275;31;131;25;137
56,2625;56,2875;20;130;26;131
56,275;56,3;19;112;27;128
56,2875;56,3125;23;94;37;126
56,3;56,325;25;87;31;134
56,3125;56,3375;27;88;25;127
56,325;56,35;43;79;43;86
56,3375;56,3625;52;52;52;53
56,35;56,375;53;52;52;54
56,3625;56,3875;51;60;49;65
56,375;56,4;40;69;35;74
56,3875;56,4125;38;72;36;82
56,4;56,425;38;73;31;92
56,4125;56,4375;33;91;33;103
56,425;56,45;31;102;37;111
56,4375;56,4625;27;98;29;114
56,45;56,475;39;88;37;98
56,4625;56,4875;61;73;57;74
56,475;56,5;69;69;70;69
56,4875;56,5125;69;69;69;69
56,5;56,525;80;102;73;102
56,5125;56,5375;100;161;97;151
56,525;56,55;107;182;113;173
56,5375;56,5625;97;165;93;154
56,55;56,575;80;167;68;141
56,5625;56,5875;56;187;56;169
56,575;56,6;61;185;68;190
56,5875;56,6125;75;182;74;187
56,6;56,625;74;183;69;168
56,6125;56,6375;68;173;75;174
56,625;56,65;69;183;75;188
56,6375;56,6625;69;175;66;177
56,65;56,675;65;133;71;152
56,6625;56,6875;68;108;77;139
56,675;56,7;68;95;70;123
56,6875;56,7125;64;87;64;99
56,7;56,725;64;80;65;100
56,7125;56,7375;68;75;68;91
56,725;56,75;70;82;70;86
56,7375;56,7625;70;96;70;98
56,75;56,775;68;98;66;112
56,7625;56,7875;55;88;52;105
56,775;56,8;55;83;54;87
56,7875;56,8125;69;76;70;79
56,8;56,825;69;70;70;78
56,8125;56,8375;69;70;69;71
56,825;56,85;68;69;70;69
56,8375;56,8625;69;69;70;70
56,85;56,875;70;69;67;70
56,8625;56,8875;70;69;67;70
56,875;56,9;77;90;78;87
56,8875;56,9125;115;139;109;135
56,9;56,925;142;163;128;156
56,9125;56,9375;135;155;130;151
56,925;56,95;135;161;143;156
56,9375;56,9625;140;178;143;163
56,95;56,975;134;173;133;160
56,9625;56,9875;128;166;121;165
56,975;57;125;171;114;163
56,9875;57,0125;101;159;107;160
57;57,025;66;144;89;154
57,0125;57,0375;60;140;77;136
57,025;57,05;72;142;72;139
57,0375;57,0625;79;128;66;145
57,05;57,075;69;119;75;142
57,0625;57,0875;48;127;66;139
57,075;57,1;56;135;59;140
57,0875;57,1125;53;126;59;137
57,1;57,125;49;125;56;132
57,1125;57,1375;55;129;58;132
57,125;57,15;57;116;62;128
57,1375;57,1625;52;111;54;142
57,15;57,175;54;113;48;142
57,1625;57,1875;53;121;51;136
57,175;57,2;47;132;59;138
57,1875;57,2125;49;123;68;136
57,2;57,225;43;101;58;115
57,2125;57,2375;42;115;58;108
57,225;57,25;57;127;68;122
57,2375;57,2625;69;116;59;126
57,25;57,275;62;109;59;122
57,2625;57,2875;51;116;58;110
57,275;57,3;53;124;55;109
57,2875;57,3125;73;150;79;129
57,3;57,325;128;189;117;167
57,3125;57,3375;160;220;148;212
57,325;57,35;153;222;148;230
57,3375;57,3625;125;202;113;199
57,35;57,375;86;193;81;174
57,3625;57,3875;84;198;96;198
57,375;57,4;107;221;113;217
57,3875;57,4125;92;210;88;200
57,4;57,425;55;175;60;195
57,4125;57,4375;53;152;51;168
57,425;57,45;56;146;51;142
57,4375;57,4625;57;146;54;150
57,45;57,475;51;137;58;138
57,4625;57,4875;50;139;61;148
57,475;57,5;59;127;66;150
57,4875;57,5125;64;117;64;133
57,5;57,525;49;141;59;152
57,5125;57,5375;63;168;70;174
57,525;57,55;69;183;61;179
57,5375;57,5625;64;173;64;182
57,55;57,575;56;146;58;148
57,5625;57,5875;49;160;61;151
57,575;57,6;55;175;64;171
57,5875;57,6125;61;171;57;165
57,6;57,625;67;165;59;166
57,6125;57,6375;68;153;66;151
57,625;57,65;63;161;75;145
57,6375;57,6625;69;157;79;155
57,65;57,675;87;155;85;168
57,6625;57,6875;101;171;92;173
57,675;57,7;139;184;129;174
57,6875;57,7125;139;184;141;172
57,7;57,725;101;170;116;171
57,7125;57,7375;78;168;77;173
57,725;57,75;87;177;71;175
